order_id,customer_name,email,product,category,amount,unit_price,order_date,country,status
ORD-00940,Arjun Mehta,arjun.mehta940@example.com,webcam,electronics,5,139.91,2025-02-20,India,failed
ORD-00941,Mia Anderson,mia.anderson941@example.com,office_desk,furniture,5,542.73,2025-04-06,Canada,paid
ORD-00942,Maya Cohen,maya.cohen942@example.com,headphones,electronics,5,224.33,2025-01-12,Israel,paid
ORD-00943,Wei Zhang,wei.zhang943@example.com,graphics_tablet,electronics,5,300.32,2025-09-08,China,refunded
ORD-00944,Merve Yılmaz,merve.ylmaz944@example.com,laptop,electronics,3,1544.23,2025-07-01,Türkiye,pending
ORD-00945,Mei Lin,mei.lin945@example.com,tablet,electronics,3,829.42,2025-11-17,China,pending
ORD-00946,Mikkel Sørensen,mikkel.srensen946@example.com,graphics_tablet,electronics,1,332.03,2025-05-24,Denmark,paid
ORD-00947,Diego Ramírez,diego.ramirez947@example.com,usb_hub,accessories,4,46.13,2025-02-14,Mexico,refunded
ORD-00948,Arjun Mehta,arjun.mehta948@example.com,webcam,electronics,2,131.52,2025-08-07,India,pending
ORD-00949,Thandiwe Ndlovu,thandiwe.ndlovu949@example.com,headphones,electronics,5,197.63,2025-12-01,South Africa,paid
ORD-00950,Andrei Ionescu,andrei.ionescu950@example.com,office_desk,furniture,2,523.50,2025-12-28,Romania,paid
ORD-00951,Jakub Horváth,jakub.horvath951@example.com,graphics_tablet,electronics,2,317.75,2025-10-17,Slovakia,paid
ORD-00952,Amina Yusuf,amina.yusuf952@example.com,monitor,electronics,5,422.22,2025-03-02,Nigeria,paid
ORD-00953,Amina Yusuf,amina.yusuf953@example.com,office_desk,furniture,2,559.62,2025-06-13,Nigeria,refunded
ORD-00954,Ana Petrović,ana.petrovic954@example.com,desk_chair,furniture,4,706.72,2025-11-23,Serbia,pending
ORD-00955,Diego Ramírez,diego.ramirez955@example.com,mechanical_keyboard,accessories,2,135.88,2025-04-05,Mexico,paid
ORD-00956,Nguyễn Minh Anh,nguyen.minh.anh956@example.com,smartphone,electronics,5,997.62,2025-11-02,Vietnam,paid
ORD-00957,Arjun Mehta,arjun.mehta957@example.com,external_ssd,storage,1,161.28,2025-12-19,India,cancelled
ORD-00958,Matías Fernández,matias.fernandez958@example.com,tablet,electronics,5,786.05,2025-11-29,Chile,failed
ORD-00959,Piotr Nowak,piotr.nowak959@example.com,office_desk,furniture,4,539.26,2025-03-12,Poland,paid
ORD-00960,Elena Popescu,elena.popescu960@example.com,mouse,accessories,1,34.49,2025-01-08,Romania,pending
ORD-00961,Ana Petrović,ana.petrovic961@example.com,mouse,accessories,2,36.44,2025-02-03,Serbia,paid
ORD-00962,Eleni Papadopoulos,eleni.papadopoulos962@example.com,office_desk,furniture,5,539.13,2025-06-16,Greece,cancelled
ORD-00963,Wei Zhang,wei.zhang963@example.com,webcam,electronics,4,135.75,2025-11-08,China,refunded
ORD-00964,Amina Yusuf,amina.yusuf964@example.com,webcam,electronics,5,139.13,2025-10-20,Nigeria,paid
ORD-00965,Noah Williams,noah.williams965@example.com,headphones,electronics,4,220.99,2025-01-22,United States,paid
ORD-00966,Helena Virtanen,helena.virtanen966@example.com,docking_station,accessories,1,242.22,2025-09-22,Finland,paid
ORD-00967,Elena Popescu,elena.popescu967@example.com,desk_chair,furniture,4,668.91,2025-06-05,Romania,pending
ORD-00968,Miguel Reyes,miguel.reyes968@example.com,keyboard,accessories,4,91.88,2025-01-28,Philippines,paid
ORD-00969,Miguel Reyes,miguel.reyes969@example.com,office_desk,furniture,4,504.61,2025-09-14,Philippines,paid
ORD-00970,Piotr Nowak,piotr.nowak970@example.com,mechanical_keyboard,accessories,5,155.16,2025-12-23,Poland,paid
ORD-00971,Helena Virtanen,helena.virtanen971@example.com,webcam,electronics,3,128.98,2025-04-02,Finland,cancelled
ORD-00972,Andrei Ionescu,andrei.ionescu972@example.com,graphics_tablet,electronics,4,289.67,2025-06-15,Romania,paid
ORD-00973,Rafael Oliveira,rafael.oliveira973@example.com,monitor,electronics,1,433.86,2025-11-21,Brazil,failed
ORD-00974,Olivia Smith,olivia.smith974@example.com,tablet,electronics,4,818.68,2025-09-19,United Kingdom,paid
ORD-00975,Freja Nielsen,freja.nielsen975@example.com,tablet,electronics,4,732.35,2025-03-29,Denmark,failed
ORD-00976,Diego Ramírez,diego.ramirez976@example.com,keyboard,accessories,2,90.12,2025-12-31,Mexico,paid
ORD-00977,Marko Jovanović,marko.jovanovic977@example.com,desk_chair,furniture,3,705.04,2025-08-17,Serbia,pending
ORD-00978,Piotr Nowak,piotr.nowak978@example.com,monitor,electronics,2,450.94,2025-01-02,Poland,pending
ORD-00979,Kenji Sato,kenji.sato979@example.com,headphones,electronics,4,221.94,2025-10-06,Japan,paid
ORD-00980,Liam Tremblay,liam.tremblay980@example.com,mouse,accessories,2,35.50,2025-09-01,Canada,cancelled
ORD-00981,Ana Petrović,ana.petrovic981@example.com,headphones,electronics,1,213.40,2025-01-04,Serbia,paid
ORD-00982,Trần Quốc Bảo,tran.quoc.bao982@example.com,smartphone,electronics,5,1030.20,2025-04-17,Vietnam,paid
ORD-00983,Piotr Nowak,piotr.nowak983@example.com,keyboard,accessories,1,97.33,2025-01-19,Poland,paid
ORD-00984,María García,maria.garcia984@example.com,external_ssd,storage,5,173.92,2025-06-02,Spain,failed
ORD-00985,Ethan Brown,ethan.brown985@example.com,laptop,electronics,1,1480.07,2025-04-02,United Kingdom,paid
ORD-00986,Nur Aisyah,nur.aisyah986@example.com,smartphone,electronics,5,991.33,2025-10-15,Malaysia,paid
ORD-00987,Isabella Santos,isabella.santos987@example.com,docking_station,accessories,5,234.63,2025-01-19,Philippines,paid
ORD-00988,Fatima Zahra,fatima.zahra988@example.com,usb_hub,accessories,3,47.86,2025-02-04,Morocco,refunded
ORD-00989,Anna Müller,anna.muller989@example.com,desk_chair,furniture,4,640.24,2025-12-22,Germany,pending
ORD-00990,Thandiwe Ndlovu,thandiwe.ndlovu990@example.com,tablet,electronics,4,793.12,2025-12-23,South Africa,paid
ORD-00991,Étienne Moreau,etienne.moreau991@example.com,monitor,electronics,5,435.44,2025-11-19,France,paid
ORD-00992,Jack Thompson,jack.thompson992@example.com,docking_station,accessories,5,256.66,2025-12-28,Australia,pending
ORD-00993,Zuzana Nováková,zuzana.novakova993@example.com,smartphone,electronics,3,942.31,2025-10-22,Slovakia,failed
ORD-00994,Valentina Rojas,valentina.rojas994@example.com,smartphone,electronics,5,979.44,2025-11-20,Chile,cancelled
ORD-00995,Liam Tremblay,liam.tremblay995@example.com,mechanical_keyboard,accessories,2,153.90,2025-04-30,Canada,pending
ORD-00996,Elena Popescu,elena.popescu996@example.com,laptop,electronics,1,1385.76,2025-11-17,Romania,paid
ORD-00997,Iryna Kovalenko,iryna.kovalenko997@example.com,mechanical_keyboard,accessories,5,156.58,2025-07-31,Ukraine,paid
ORD-00998,Thandiwe Ndlovu,thandiwe.ndlovu998@example.com,usb_hub,accessories,5,47.20,2025-04-19,South Africa,paid
ORD-00999,Andrei Ionescu,andrei.ionescu999@example.com,docking_station,accessories,3,230.57,2025-02-04,Romania,pending
ORD-01000,Fatima Zahra,fatima.zahra1000@example.com,tablet,electronics,5,767.74,2025-01-04,Morocco,paid
ORD-01001,Thandiwe Ndlovu,thandiwe.ndlovu1001@example.com,usb_hub,accessories,4,46.62,2025-11-12,South Africa,paid
ORD-01002,Katarzyna Kowalska,katarzyna.kowalska1002@example.com,mouse,accessories,3,36.87,2025-12-11,Poland,cancelled
ORD-01003,Amelia Wilson,amelia.wilson1003@example.com,mechanical_keyboard,accessories,1,148.38,2025-09-04,Australia,paid
ORD-01004,Isabella Santos,isabella.santos1004@example.com,graphics_tablet,electronics,5,329.64,2025-08-25,Philippines,refunded
ORD-01005,Étienne Moreau,etienne.moreau1005@example.com,office_desk,furniture,5,522.66,2025-12-14,France,failed
ORD-01006,Sofia Rossi,sofia.rossi1006@example.com,mouse,accessories,5,36.04,2025-07-01,Italy,paid
ORD-01007,Diego Ramírez,diego.ramirez1007@example.com,desk_chair,furniture,1,662.50,2025-07-12,Mexico,paid
ORD-01008,Mikkel Sørensen,mikkel.srensen1008@example.com,keyboard,accessories,5,89.18,2025-06-07,Denmark,failed
ORD-01009,María García,maria.garcia1009@example.com,desk_chair,furniture,4,635.04,2025-05-02,Spain,failed
ORD-01010,Nikos Georgiou,nikos.georgiou1010@example.com,office_desk,furniture,3,515.47,2025-06-04,Greece,paid
ORD-01011,Camila Silva,camila.silva1011@example.com,usb_hub,accessories,1,47.00,2025-02-17,Brazil,cancelled
ORD-01012,Maya Cohen,maya.cohen1012@example.com,laptop,electronics,4,1597.19,2025-03-20,Israel,paid
ORD-01013,Sipho Dlamini,sipho.dlamini1013@example.com,graphics_tablet,electronics,4,321.53,2025-09-26,South Africa,pending
ORD-01014,Chinedu Okafor,chinedu.okafor1014@example.com,keyboard,accessories,1,99.90,2025-09-22,Nigeria,paid
ORD-01015,Iryna Kovalenko,iryna.kovalenko1015@example.com,docking_station,accessories,1,238.44,2025-09-25,Ukraine,paid
ORD-01016,Aiko Tanaka,aiko.tanaka1016@example.com,desk_chair,furniture,1,700.35,2025-11-01,Japan,paid
ORD-01017,Thandiwe Ndlovu,thandiwe.ndlovu1017@example.com,headphones,electronics,1,196.66,2025-12-04,South Africa,pending
ORD-01018,Sofia Rossi,sofia.rossi1018@example.com,smartphone,electronics,3,1001.77,2025-04-18,Italy,failed
ORD-01019,Andrei Ionescu,andrei.ionescu1019@example.com,mouse,accessories,3,33.75,2025-06-13,Romania,cancelled
ORD-01020,Rafael Oliveira,rafael.oliveira1020@example.com,desk_chair,furniture,2,642.74,2025-02-28,Brazil,paid
ORD-01021,Noam Levi,noam.levi1021@example.com,monitor,electronics,2,422.86,2025-10-09,Israel,failed
ORD-01022,Nguyễn Minh Anh,nguyen.minh.anh1022@example.com,keyboard,accessories,3,96.13,2025-03-29,Vietnam,paid
ORD-01023,Youssef El Amrani,youssef.el.amrani1023@example.com,smartphone,electronics,3,986.36,2025-01-26,Morocco,paid
ORD-01024,Luca Bianchi,luca.bianchi1024@example.com,headphones,electronics,1,196.76,2025-01-28,Italy,paid
ORD-01025,Zuzana Nováková,zuzana.novakova1025@example.com,webcam,electronics,2,134.26,2025-10-31,Slovakia,cancelled
ORD-01026,Jón Einarsson,jon.einarsson1026@example.com,desk_chair,furniture,3,714.54,2025-12-10,Iceland,paid
ORD-01027,Miguel Reyes,miguel.reyes1027@example.com,smartphone,electronics,2,916.17,2025-12-24,Philippines,cancelled
ORD-01028,Emma Johnson,emma.johnson1028@example.com,headphones,electronics,3,216.20,2025-12-30,United States,cancelled
ORD-01029,Amelia Wilson,amelia.wilson1029@example.com,mouse,accessories,2,33.00,2025-11-12,Australia,pending
ORD-01030,Ingrid Hansen,ingrid.hansen1030@example.com,webcam,electronics,2,134.15,2025-12-07,Norway,failed
ORD-01031,Chinedu Okafor,chinedu.okafor1031@example.com,headphones,electronics,4,194.22,2025-09-01,Nigeria,paid
ORD-01032,Sigríður Jónsdóttir,sigriur.jonsdottir1032@example.com,headphones,electronics,4,221.62,2025-05-25,Iceland,failed
ORD-01033,Valentina Rojas,valentina.rojas1033@example.com,tablet,electronics,1,778.08,2025-02-24,Chile,failed
ORD-01034,Lukas Schneider,lukas.schneider1034@example.com,mechanical_keyboard,accessories,3,145.76,2025-07-25,Germany,refunded
ORD-01035,Mei Lin,mei.lin1035@example.com,smartphone,electronics,2,987.52,2025-09-04,China,refunded
ORD-01036,Anna Müller,anna.muller1036@example.com,usb_hub,accessories,2,47.26,2025-10-30,Germany,refunded
ORD-01037,Jakub Horváth,jakub.horvath1037@example.com,smartphone,electronics,3,986.98,2025-05-01,Slovakia,paid
ORD-01038,Lukas Schneider,lukas.schneider1038@example.com,docking_station,accessories,5,252.93,2025-02-28,Germany,cancelled
ORD-01039,Chinedu Okafor,chinedu.okafor1039@example.com,tablet,electronics,1,830.70,2025-04-01,Nigeria,pending
ORD-01040,Matti Korhonen,matti.korhonen1040@example.com,monitor,electronics,5,393.71,2025-11-02,Finland,refunded
ORD-01041,Chinedu Okafor,chinedu.okafor1041@example.com,headphones,electronics,1,196.24,2025-03-13,Nigeria,paid
ORD-01042,Lucía Herrera,lucia.herrera1042@example.com,external_ssd,storage,2,163.76,2025-05-30,Mexico,refunded
ORD-01043,Nikos Georgiou,nikos.georgiou1043@example.com,mouse,accessories,2,36.02,2025-06-12,Greece,pending
ORD-01044,Fatima Zahra,fatima.zahra1044@example.com,graphics_tablet,electronics,4,320.80,2025-06-26,Morocco,paid
ORD-01045,Kenji Sato,kenji.sato1045@example.com,smartphone,electronics,5,964.98,2025-03-07,Japan,pending
ORD-01046,Étienne Moreau,etienne.moreau1046@example.com,usb_hub,accessories,5,48.37,2025-01-01,France,failed
ORD-01047,Camila Silva,camila.silva1047@example.com,office_desk,furniture,3,571.59,2025-05-01,Brazil,refunded
ORD-01048,Helena Virtanen,helena.virtanen1048@example.com,external_ssd,storage,3,170.59,2025-07-27,Finland,refunded
ORD-01049,Jakub Horváth,jakub.horvath1049@example.com,tablet,electronics,2,810.54,2025-09-01,Slovakia,paid
ORD-01050,Elena Popescu,elena.popescu1050@example.com,tablet,electronics,4,833.40,2025-07-04,Romania,refunded
ORD-01051,Diego Ramírez,diego.ramirez1051@example.com,desk_chair,furniture,2,640.21,2025-02-06,Mexico,paid
ORD-01052,Lucía Herrera,lucia.herrera1052@example.com,docking_station,accessories,4,246.06,2025-03-11,Mexico,paid
ORD-01053,Matías Fernández,matias.fernandez1053@example.com,external_ssd,storage,4,174.51,2025-12-23,Chile,refunded
ORD-01054,Piotr Nowak,piotr.nowak1054@example.com,headphones,electronics,5,207.45,2025-08-19,Poland,refunded
ORD-01055,Jón Einarsson,jon.einarsson1055@example.com,mouse,accessories,2,34.58,2025-01-04,Iceland,cancelled
ORD-01056,Mei Lin,mei.lin1056@example.com,docking_station,accessories,5,231.14,2025-10-07,China,failed
ORD-01057,María García,maria.garcia1057@example.com,laptop,electronics,5,1495.98,2025-07-08,Spain,paid
ORD-01058,Jack Thompson,jack.thompson1058@example.com,docking_station,accessories,1,226.26,2025-09-27,Australia,pending
ORD-01059,Miguel Reyes,miguel.reyes1059@example.com,tablet,electronics,1,792.95,2025-11-09,Philippines,paid
ORD-01060,Wei Zhang,wei.zhang1060@example.com,headphones,electronics,1,216.18,2025-10-04,China,pending
ORD-01061,Claire Dubois,claire.dubois1061@example.com,graphics_tablet,electronics,3,311.74,2025-01-06,France,cancelled
ORD-01062,Isabella Santos,isabella.santos1062@example.com,tablet,electronics,4,799.35,2025-06-19,Philippines,refunded
ORD-01063,Jón Einarsson,jon.einarsson1063@example.com,mechanical_keyboard,accessories,3,140.11,2025-01-19,Iceland,pending
ORD-01064,Seo-yeon Park,seo.yeon.park1064@example.com,laptop,electronics,4,1518.75,2025-10-21,South Korea,paid
ORD-01065,Amir Hakim,amir.hakim1065@example.com,mechanical_keyboard,accessories,5,134.03,2025-09-06,Malaysia,paid
ORD-01066,Valentina Rojas,valentina.rojas1066@example.com,tablet,electronics,1,834.42,2025-05-23,Chile,pending
ORD-01067,Valentina Rojas,valentina.rojas1067@example.com,smartphone,electronics,3,944.75,2025-05-12,Chile,paid
ORD-01068,Camila Silva,camila.silva1068@example.com,smartphone,electronics,2,1044.31,2025-03-19,Brazil,cancelled
ORD-01069,Erik Johansen,erik.johansen1069@example.com,mechanical_keyboard,accessories,2,139.46,2025-12-25,Norway,paid
ORD-01070,Mia Anderson,mia.anderson1070@example.com,keyboard,accessories,5,100.50,2025-06-25,Canada,paid
ORD-01071,Lucía Herrera,lucia.herrera1071@example.com,smartphone,electronics,2,1032.94,2025-07-31,Mexico,refunded
ORD-01072,Mei Lin,mei.lin1072@example.com,external_ssd,storage,4,170.97,2025-03-27,China,paid
ORD-01073,Sigríður Jónsdóttir,sigriur.jonsdottir1073@example.com,laptop,electronics,3,1561.32,2025-03-01,Iceland,paid
ORD-01074,Emre Kaya,emre.kaya1074@example.com,headphones,electronics,4,209.20,2025-09-01,Türkiye,paid
ORD-01075,Freja Nielsen,freja.nielsen1075@example.com,external_ssd,storage,4,164.33,2025-03-16,Denmark,refunded
ORD-01076,Kenji Sato,kenji.sato1076@example.com,desk_chair,furniture,4,667.16,2025-06-11,Japan,paid
ORD-01077,Emma Johnson,emma.johnson1077@example.com,graphics_tablet,electronics,5,316.82,2025-08-10,United States,pending
ORD-01078,Thandiwe Ndlovu,thandiwe.ndlovu1078@example.com,desk_chair,furniture,3,712.89,2025-05-11,South Africa,refunded
ORD-01079,Miguel Reyes,miguel.reyes1079@example.com,mechanical_keyboard,accessories,2,150.44,2025-10-29,Philippines,paid
ORD-01080,Sipho Dlamini,sipho.dlamini1080@example.com,external_ssd,storage,2,160.07,2025-01-06,South Africa,paid
ORD-01081,Anna Müller,anna.muller1081@example.com,laptop,electronics,4,1403.45,2025-02-23,Germany,cancelled
ORD-01082,Sigríður Jónsdóttir,sigriur.jonsdottir1082@example.com,mouse,accessories,3,33.61,2025-01-18,Iceland,paid
ORD-01083,Ethan Brown,ethan.brown1083@example.com,laptop,electronics,5,1537.59,2025-04-22,United Kingdom,paid
ORD-01084,Rafael Oliveira,rafael.oliveira1084@example.com,monitor,electronics,5,395.13,2025-12-03,Brazil,paid
ORD-01085,Camila Silva,camila.silva1085@example.com,docking_station,accessories,2,230.53,2025-08-28,Brazil,paid
ORD-01086,Isabella Santos,isabella.santos1086@example.com,graphics_tablet,electronics,3,323.36,2025-12-21,Philippines,failed
ORD-01087,Min-jun Kim,min.jun.kim1087@example.com,keyboard,accessories,1,91.61,2025-02-01,South Korea,refunded
ORD-01088,Mikkel Sørensen,mikkel.srensen1088@example.com,usb_hub,accessories,1,43.26,2025-05-16,Denmark,paid
ORD-01089,Eleni Papadopoulos,eleni.papadopoulos1089@example.com,monitor,electronics,4,452.22,2025-04-13,Greece,refunded
ORD-01090,Katarzyna Kowalska,katarzyna.kowalska1090@example.com,external_ssd,storage,4,154.66,2025-10-04,Poland,refunded
ORD-01091,Oleksandr Bondarenko,oleksandr.bondarenko1091@example.com,smartphone,electronics,1,1044.70,2025-05-13,Ukraine,paid
ORD-01092,María García,maria.garcia1092@example.com,monitor,electronics,1,424.79,2025-05-09,Spain,cancelled
ORD-01093,Sofia Rossi,sofia.rossi1093@example.com,graphics_tablet,electronics,4,292.58,2025-11-24,Italy,paid
ORD-01094,María García,maria.garcia1094@example.com,external_ssd,storage,4,158.83,2025-12-25,Spain,failed
ORD-01095,Helena Virtanen,helena.virtanen1095@example.com,smartphone,electronics,1,982.41,2025-09-09,Finland,cancelled
ORD-01096,Jakub Horváth,jakub.horvath1096@example.com,webcam,electronics,1,130.83,2025-01-02,Slovakia,refunded
ORD-01097,Jack Thompson,jack.thompson1097@example.com,monitor,electronics,5,422.37,2025-07-03,Australia,failed
ORD-01098,Fatima Zahra,fatima.zahra1098@example.com,webcam,electronics,1,132.75,2025-11-28,Morocco,paid
ORD-01099,Ingrid Hansen,ingrid.hansen1099@example.com,tablet,electronics,3,736.97,2025-08-24,Norway,pending
ORD-01100,Andrei Ionescu,andrei.ionescu1100@example.com,keyboard,accessories,5,88.00,2025-07-16,Romania,paid
ORD-01101,Fatima Zahra,fatima.zahra1101@example.com,docking_station,accessories,4,255.22,2025-11-19,Morocco,failed
ORD-01102,Mia Anderson,mia.anderson1102@example.com,monitor,electronics,4,435.81,2025-03-13,Canada,paid
ORD-01103,Elena Popescu,elena.popescu1103@example.com,laptop,electronics,5,1437.24,2025-07-19,Romania,paid
ORD-01104,Youssef El Amrani,youssef.el.amrani1104@example.com,headphones,electronics,5,225.62,2025-08-19,Morocco,paid
ORD-01105,María García,maria.garcia1105@example.com,usb_hub,accessories,1,43.83,2025-01-22,Spain,refunded
ORD-01106,Rafael Oliveira,rafael.oliveira1106@example.com,mouse,accessories,5,34.77,2025-12-14,Brazil,paid
ORD-01107,Arjun Mehta,arjun.mehta1107@example.com,graphics_tablet,electronics,1,287.03,2025-03-14,India,cancelled
ORD-01108,Sofia Rossi,sofia.rossi1108@example.com,headphones,electronics,5,194.74,2025-12-26,Italy,paid
ORD-01109,Kenji Sato,kenji.sato1109@example.com,keyboard,accessories,1,101.15,2025-02-19,Japan,cancelled
ORD-01110,Emre Kaya,emre.kaya1110@example.com,office_desk,furniture,5,502.33,2025-02-24,Türkiye,paid
ORD-01111,Liam Tremblay,liam.tremblay1111@example.com,smartphone,electronics,5,936.19,2025-04-14,Canada,refunded
ORD-01112,Sipho Dlamini,sipho.dlamini1112@example.com,mechanical_keyboard,accessories,4,140.92,2025-12-17,South Africa,paid
ORD-01113,Chinedu Okafor,chinedu.okafor1113@example.com,office_desk,furniture,2,562.83,2025-10-31,Nigeria,paid
ORD-01114,Thandiwe Ndlovu,thandiwe.ndlovu1114@example.com,monitor,electronics,1,404.81,2025-08-01,South Africa,paid
ORD-01115,Erik Johansen,erik.johansen1115@example.com,tablet,electronics,2,782.25,2025-10-25,Norway,paid
ORD-01116,Matías Fernández,matias.fernandez1116@example.com,monitor,electronics,5,411.68,2025-03-22,Chile,paid
ORD-01117,Mia Anderson,mia.anderson1117@example.com,monitor,electronics,1,386.89,2025-02-15,Canada,pending
ORD-01118,Marko Jovanović,marko.jovanovic1118@example.com,docking_station,accessories,4,247.39,2025-04-16,Serbia,paid
ORD-01119,Nguyễn Minh Anh,nguyen.minh.anh1119@example.com,tablet,electronics,4,778.88,2025-03-31,Vietnam,paid
ORD-01120,Piotr Nowak,piotr.nowak1120@example.com,docking_station,accessories,4,244.30,2025-02-15,Poland,pending
ORD-01121,Sigríður Jónsdóttir,sigriur.jonsdottir1121@example.com,webcam,electronics,1,131.20,2025-04-09,Iceland,paid
ORD-01122,Emma Johnson,emma.johnson1122@example.com,smartphone,electronics,3,1036.88,2025-10-04,United States,paid
ORD-01123,Miguel Reyes,miguel.reyes1123@example.com,mechanical_keyboard,accessories,2,139.81,2025-04-10,Philippines,paid
ORD-01124,Diego Ramírez,diego.ramirez1124@example.com,external_ssd,storage,4,164.93,2025-03-23,Mexico,paid
ORD-01125,Claire Dubois,claire.dubois1125@example.com,external_ssd,storage,3,159.33,2025-08-11,France,pending
ORD-01126,Thandiwe Ndlovu,thandiwe.ndlovu1126@example.com,smartphone,electronics,4,908.39,2025-01-27,South Africa,paid
ORD-01127,Merve Yılmaz,merve.ylmaz1127@example.com,mechanical_keyboard,accessories,1,144.65,2025-03-01,Türkiye,paid
ORD-01128,Mei Lin,mei.lin1128@example.com,docking_station,accessories,4,243.56,2025-06-16,China,refunded
ORD-01129,Andrei Ionescu,andrei.ionescu1129@example.com,docking_station,accessories,3,229.63,2025-02-26,Romania,failed
ORD-01130,Arjun Mehta,arjun.mehta1130@example.com,monitor,electronics,2,435.98,2025-04-13,India,refunded
ORD-01131,Priya Sharma,priya.sharma1131@example.com,monitor,electronics,4,425.72,2025-01-28,India,refunded
ORD-01132,Lucía Herrera,lucia.herrera1132@example.com,mouse,accessories,5,34.75,2025-07-18,Mexico,failed
ORD-01133,Matías Fernández,matias.fernandez1133@example.com,headphones,electronics,2,214.44,2025-05-19,Chile,paid
ORD-01134,Thandiwe Ndlovu,thandiwe.ndlovu1134@example.com,keyboard,accessories,1,97.92,2025-01-31,South Africa,pending
ORD-01135,Matías Fernández,matias.fernandez1135@example.com,monitor,electronics,4,417.22,2025-03-29,Chile,failed
ORD-01136,Priya Sharma,priya.sharma1136@example.com,graphics_tablet,electronics,3,315.14,2025-11-23,India,paid
ORD-01137,Arjun Mehta,arjun.mehta1137@example.com,monitor,electronics,4,443.99,2025-09-08,India,paid
ORD-01138,Amelia Wilson,amelia.wilson1138@example.com,office_desk,furniture,4,520.92,2025-08-08,Australia,paid
ORD-01139,Wei Zhang,wei.zhang1139@example.com,usb_hub,accessories,4,45.57,2025-10-30,China,paid
ORD-01140,Aiko Tanaka,aiko.tanaka1140@example.com,webcam,electronics,1,120.43,2025-08-29,Japan,paid
ORD-01141,Zuzana Nováková,zuzana.novakova1141@example.com,tablet,electronics,4,787.38,2025-12-23,Slovakia,paid
ORD-01142,Nikos Georgiou,nikos.georgiou1142@example.com,headphones,electronics,2,195.99,2025-01-07,Greece,refunded
ORD-01143,Oleksandr Bondarenko,oleksandr.bondarenko1143@example.com,keyboard,accessories,3,91.90,2025-11-28,Ukraine,paid
ORD-01144,Sofia Rossi,sofia.rossi1144@example.com,headphones,electronics,3,198.64,2025-08-24,Italy,paid
ORD-01145,Isabella Santos,isabella.santos1145@example.com,headphones,electronics,2,222.57,2025-07-27,Philippines,paid
ORD-01146,Erik Johansen,erik.johansen1146@example.com,external_ssd,storage,4,170.38,2025-01-01,Norway,paid
ORD-01147,Mikkel Sørensen,mikkel.srensen1147@example.com,graphics_tablet,electronics,3,311.53,2025-06-01,Denmark,refunded
ORD-01148,Nguyễn Minh Anh,nguyen.minh.anh1148@example.com,docking_station,accessories,5,241.63,2025-04-17,Vietnam,paid
ORD-01149,Thandiwe Ndlovu,thandiwe.ndlovu1149@example.com,docking_station,accessories,1,240.57,2025-12-12,South Africa,failed
ORD-01150,Claire Dubois,claire.dubois1150@example.com,monitor,electronics,4,410.97,2025-11-13,France,paid
ORD-01151,Ingrid Hansen,ingrid.hansen1151@example.com,usb_hub,accessories,2,46.07,2025-12-27,Norway,paid
ORD-01152,Iryna Kovalenko,iryna.kovalenko1152@example.com,keyboard,accessories,3,91.03,2025-02-28,Ukraine,cancelled
ORD-01153,Iryna Kovalenko,iryna.kovalenko1153@example.com,mechanical_keyboard,accessories,2,140.83,2025-05-17,Ukraine,refunded
ORD-01154,Trần Quốc Bảo,tran.quoc.bao1154@example.com,laptop,electronics,1,1469.48,2025-08-20,Vietnam,cancelled
ORD-01155,Maya Cohen,maya.cohen1155@example.com,tablet,electronics,1,786.23,2025-09-30,Israel,pending
ORD-01156,Nikos Georgiou,nikos.georgiou1156@example.com,smartphone,electronics,3,1027.02,2025-12-21,Greece,paid
ORD-01157,Elena Popescu,elena.popescu1157@example.com,graphics_tablet,electronics,4,289.53,2025-07-20,Romania,paid
ORD-01158,Nur Aisyah,nur.aisyah1158@example.com,monitor,electronics,1,397.47,2025-02-27,Malaysia,paid
ORD-01159,Liam Tremblay,liam.tremblay1159@example.com,keyboard,accessories,2,95.31,2025-11-18,Canada,paid
ORD-01160,Amir Hakim,amir.hakim1160@example.com,webcam,electronics,5,138.98,2025-08-31,Malaysia,failed
ORD-01161,Marko Jovanović,marko.jovanovic1161@example.com,headphones,electronics,1,202.99,2025-02-02,Serbia,paid
ORD-01162,Arjun Mehta,arjun.mehta1162@example.com,office_desk,furniture,5,552.50,2025-07-30,India,failed
ORD-01163,Chinedu Okafor,chinedu.okafor1163@example.com,headphones,electronics,5,215.57,2025-09-29,Nigeria,cancelled
ORD-01164,Isabella Santos,isabella.santos1164@example.com,desk_chair,furniture,5,639.96,2025-06-06,Philippines,paid
ORD-01165,Seo-yeon Park,seo.yeon.park1165@example.com,mouse,accessories,4,34.28,2025-05-28,South Korea,paid
ORD-01166,Lucía Herrera,lucia.herrera1166@example.com,usb_hub,accessories,3,44.68,2025-03-27,Mexico,paid
ORD-01167,Nur Aisyah,nur.aisyah1167@example.com,keyboard,accessories,2,100.16,2025-12-21,Malaysia,paid
ORD-01168,Merve Yılmaz,merve.ylmaz1168@example.com,mouse,accessories,1,32.43,2025-06-12,Türkiye,paid
ORD-01169,Eleni Papadopoulos,eleni.papadopoulos1169@example.com,desk_chair,furniture,3,645.67,2025-10-15,Greece,paid
ORD-01170,Amina Yusuf,amina.yusuf1170@example.com,usb_hub,accessories,2,44.08,2025-10-04,Nigeria,paid
